	pubchem_id	SuperSweetDB_ID	BitterDB_ID	FoodDB_ID	FlavorNet_ID	FlavorDB_ID	Natural	Unknown_Natural	Synthetic
23123	14194046	4116				0	0	0	0
23124	11140408	3414				0	0	0	0
23125	23615235	32104				0	0	0	1
23126	18251910	5168				0	0	0	0
23127	570574			FDB016846		1	0	0	0
23128	71777431	23956				0	0	0	1
23129	22524292	26451				0	0	0	1
23130	40628237	9262				0	0	0	0
23131	90826456	33210				0	0	0	1
23132	11063897	3352				0	0	0	0
23133	102131642	30223				0	0	0	1
23134	4453	27356		FDB002416		0	1	0	0
23135	62016	10235				0	0	0	0
23136	91859593	21517				0	0	0	1
23137	10983454	28106				0	0	0	1
23138	22854638	7987				0	0	0	0
23139	42607580	28540				0	0	0	1
23140	91430781	31450				0	0	0	1
23141	18233687	4834				0	0	0	0
23142	70919851	21119				0	0	0	1
23143	54249634	20784				0	0	0	1
23144	23377127	8269				0	0	0	0
23145	38362747	9177				0	0	0	0
23146	52939789	20749				0	0	0	1
23147	95790294	29688				0	0	0	1
23148	14328			FDB000477		0	1	0	0
23149	6336573		334			0	0	0	0
23150	69169257	29325				0	0	0	1
23151	86278367	26783				0	0	0	1
23152	46873926	30949				0	0	0	1
23153	18254479	5240				0	0	0	0
23154	117927398	22095				0	0	0	1
23155	88547398	30586				0	0	0	1
23156	10793018	28093				0	0	0	1
23157	539909	10149				0	0	0	0
23158	91928495	33239				0	0	0	1
23159	70331648	21085				0	0	0	1
23160	77775			FDB029630	1	0	0	0	0
23161	66664772	22666				0	0	0	1
23162	44258124	28721				0	0	0	1
23163	71010739	21133				0	0	0	1
23164	71777455	24678				0	0	0	1
23165	44258578	28903				0	0	0	1
23166	23274603	8219				0	0	0	0
23167	98113747	29778				0	0	0	1
23168	14332446	27662				0	0	0	1
23169	68208485	20950				0	0	0	1
23170	6912713	30649				0	0	0	1
23171	18297072	5288				0	0	0	0
23172	20004444	6310				0	0	0	0
23173	10570227	3002				0	0	0	0
23174	14393376	4145				0	0	0	0
23175	142266			FDB020198		1	1	0	0
23176	18658629	5775				0	0	0	0
23177	101995271	27162				0	0	0	1
23178	24188914	32163				0	0	0	1
23179	16255			FDB018138		1	1	0	0
23180	11051462	26222				0	0	0	1
23181	2069194	27853				0	0	0	1
23182	60078646	20465				0	0	0	1
23183	45048823	26582				0	0	0	1
23184	57024401	31242				0	0	0	1
23185	57310776	31273				0	0	0	1
23186	42013937	9303				0	0	0	0
23187	15949156	4308				0	0	0	0
23188	87338476	25229				0	0	0	1
23189	25797685	8780				0	0	0	0
23190	73603983	27624				0	0	0	1
23191	21107893	6807				0	0	0	0
23192	20841988	6789				0	0	0	0
23193	66575078	32628				0	0	0	1
23194	91860100	24274				0	0	0	1
23195	87492103	32996				0	0	0	1
23196	10374739	2910				0	0	0	0
23197	44259493	28995				0	0	0	1
23198	3026834	25361				0	0	0	1
23199	18658606	31963				0	0	0	1
23200	23278838	8223				0	0	0	0
23201	439312	9443				0	0	0	0
23202	40467853	32232				0	0	0	1
23203	102153770	30301				0	0	0	1
23204	11282980	28120				0	0	0	1
23205	90087353	24002				0	0	0	1
23206	91851612	21449				0	0	0	1
23207	89551590	33118				0	0	0	1
23208	9855795				1	1	1	0	0
23209	4487010	9868				0	0	0	0
23210	45483245	27488				0	0	0	1
23211	24838362	28447				0	0	0	1
23212	21775658	7324				0	0	0	0
23213	118707899	31020				0	0	0	1
23214	61988			FDB000964		1	1	0	0
23215	22733634	7848				0	0	0	0
23216	20002761	6214				0	0	0	0
23217	10737557	3097				0	0	0	0
23218	10465358	2952				0	0	0	0
23219	29982859	8975				0	0	0	0
23220	90927790	27819				0	0	0	1
23221	19742695	6036				0	0	0	0
23222	70273203	21078				0	0	0	1
23223	45157476	22671				0	0	0	1
23224	22378533	7559				0	0	0	0
23225	16467941	4504				0	0	0	0
23226	44268421	9597				0	0	0	0
23227	25113167	31158				0	0	0	1
23228	16754230	4559				0	0	0	0
23229	22969570	8130				0	0	0	0
23230	44258098	28709				0	0	0	1
23231	67689648	32687				0	0	0	1
23232	10215500	2830				0	0	0	0
23233	61284			FDB014899		1	1	1	0
23234	57375809	32573				0	0	0	1
23235	51136430	29156				0	0	0	1
23236	11160			FDB001325	1	1	1	0	0
23237	88245218	25180				0	0	0	1
23238	10176263	2808				0	0	0	0
23239	10869			FDB029661	1	0	0	0	0
23240	36689043	9152				0	0	0	0
23241	18241862	4924				0	0	0	0
23242	10463495	26097				0	0	0	1
23243	101387094	30024				0	0	0	1
23244	59284385	22242				0	0	0	1
23245	69913106	23134				0	0	0	1
23246	42598620	26547				0	0	0	1
23247	40795949	28507				0	0	0	1
23248	16681227	4522				0	0	0	0
23249	18252080	5190				0	0	0	0
23250	14235			FDB014952		0	1	0	0
23251	25228280	8691				0	0	0	0
23252	21120400	31987				0	0	0	1
23253	71122057	20573				0	0	0	1
23254	22656063	7711				0	0	0	0
23255	102180659	30338				0	0	0	1
23256	10014246	2712				0	0	0	0
23257	102467789	30426				0	0	0	1
23258	21120926	6823				0	0	0	0
23259	102498555	24585				0	0	0	1
23260	91849703	24115				0	0	0	1
23261	101220679	24474				0	0	0	1
23262	23679444	8374				0	0	0	0
23263	73157270	22291				0	0	0	1
23264	89906833	21312				0	0	0	1
23265	18219506	4730				0	0	0	0
23266	10451			FDB008046		0	1	0	0
23267	5283308					1	0	0	0
23268	92470478	29613				0	0	0	1
23269	3950351	25888				0	0	0	1
23270	67594286	23052				0	0	0	1
23271	21775202	7322				0	0	0	0
23272	93234247	21631				0	0	0	1
23273	12523					1	1	0	0
23274	21627868	7181				0	0	0	0
23275	89928693	23991				0	0	0	1
23276	229387			FDB016331		1	1	0	0
23277	7326218	10528				0	0	0	0
23278	11655573	28143				0	0	0	1
23279	657302		396			0	0	0	0
23280	7456			FDB010509		1	1	0	0
23281	92041332	33369				0	0	0	1
23282	3082848	30718				0	0	0	1
23283	76327589	27628				0	0	0	1
23284	11862105	3754				0	0	0	0
23285	10350084	26040				0	0	0	1
23286	91363802	29533				0	0	0	1
23287	6364671					1	0	0	0
23288	91860138	24277				0	0	0	1
23289	42607710	28548				0	0	0	1
23290	87631158	26787				0	0	0	1
23291	44335037	9636				0	0	0	0
23292	44591721	30857				0	0	0	1
23293	22988946	8140				0	0	0	0
23294	101150			FDB020876		0	0	0	0
23295	97546500	33593				0	0	0	1
23296	29982856	8974				0	0	0	0
23297	89770229	21298				0	0	0	1
23298	18604492	5696				0	0	0	0
23299	16397883	28282				0	0	0	1
23300	101428367	26939				0	0	0	1
23301	5858086	27522				0	0	0	1
23302	87350402	24721				0	0	0	1
23303	68214784	20951				0	0	0	1
23304	54174440	27701				0	0	0	1
23305	101629715	25674				0	0	0	1
23306	54732806	31224				0	0	0	1
23307	11356861	3504				0	0	0	0
23308	21572943	7039				0	0	0	0
23309	5365818			FDB009321		1	0	0	0
23310	14454353	4154				0	0	0	0
23311	23690440		587			0	0	0	0
23312	92021836	33283				0	0	0	1
23313	19365684	5978				0	0	0	0
23314	90678750	31017				0	0	0	1
23315	44588354	9777				0	0	0	0
23316	14334453	4137				0	0	0	0
23317	11363			FDB013903		1	1	0	0
23318	70564972	22598				0	0	0	1
23319	44258040	28682				0	0	0	1
23320	6857417	10336				0	0	0	0
23321	31072		624			0	0	0	0
23322	7632			FDB008550		1	0	0	0
23323	45279978	29083				0	0	0	1
23324	46877231	30868				0	0	0	1
23325	91845082	24033				0	0	0	1
23326	54006130	31202				0	0	0	1
23327	61303			FDB003086		1	1	0	0
23328	91224957	31438				0	0	0	1
23329	69730956	27797				0	0	0	1
23330	18637693	5733				0	0	0	0
23331	71317026	21206				0	0	0	1
23332	5354763					1	1	0	0
23333	101527250	21914				0	0	0	1
23334	2783883	8917				0	0	0	0
23335	69220633	32742				0	0	0	1
23336	60109607	22880				0	0	0	1
23337	50997603	32441				0	0	0	1
23338	67578402	23051				0	0	0	1
23339	10373130	26053				0	0	0	1
23340	7405			FDB014506		0	0	0	0
23341	67412599	20880				0	0	0	1
23342	4683311	25896				0	0	0	1
23343	22796533	7870				0	0	0	0
23344	6102839	22931				0	0	0	1
23345	5281162			FDB015513	1	1	1	0	0
23346	57514857	32612				0	0	0	1
23347	51136457	26638				0	0	0	1
23348	11054999	3346				0	0	0	0
23349	3084649	30721				0	0	0	1
23350	92472035	33530				0	0	0	1
23351	101537285	30092				0	0	0	1
23352	98137963	33598				0	0	0	1
23353	59121374	25827				0	0	0	1
23354	5354280			FDB020616		1	0	0	0
23355	102598808	30462				0	0	0	1
23356	92132419	21558				0	0	0	1
23357	18607955	5713				0	0	0	0
23358	447597	9845				0	0	0	0
23359	101380080	33656				0	0	0	1
23360	91845631	24040				0	0	0	1
23361	10260296	26023				0	0	0	1
23362	53442196	27696				0	0	0	1
23363	100913347	29942				0	0	0	1
23364	102498556	24586				0	0	0	1
23365	91847258	24064				0	0	0	1
23366	23166968	8169				0	0	0	0
23367	44259457	28985				0	0	0	1
23368	154387		420			0	0	0	0
23369	101549					1	1	1	0
23370	91862372	21540				0	0	0	1
23371	101674015	30116				0	0	0	1
23372	10344296	28042				0	0	0	1
23373	44258084	28702				0	0	0	1
23374	51396505	32444				0	0	0	1
23375	95048767	21672				0	0	0	1
23376	102153775	30303				0	0	0	1
23377	638024			FDB000449		1	1	0	0
23378	53477733	32487				0	0	0	1
23379	101165433	30559				0	0	0	1
23380	92436597	33501				0	0	0	1
23381	118705318	33793				0	0	0	1
23382	3034656	9018				0	0	0	0
23383	102137584	24565				0	0	0	1
23384	11105517	3376				0	0	0	0
23385	89190251	21263				0	0	0	1
23386	132795	3981				0	0	0	0
23387	44259622	29035				0	0	0	1
23388	439330	9445				0	0	0	0
23389	20001559	6148				0	0	0	0
23390	517320	23				0	0	0	1
23391	70691630	25807				0	0	0	1
23392	11469444	3562				0	0	0	0
23393	6436311			FDB009410		1	0	0	0
23394	21868227	7344				0	0	0	0
23395	8003			FDB000768	1	0	1	0	0
23396	46876227	32382				0	0	0	1
23397	14680929	4204				0	0	0	0
23398	93233208	24359				0	0	0	1
23399	23304553	28405				0	0	0	1
23400	20686760	31976				0	0	0	1
23401	101429607	30061				0	0	0	1
23402	102145114	30237				0	0	0	1
23403	6325432	20634				0	0	0	1
23404	20708704	6749				0	0	0	0
23405	102034451	30205				0	0	0	1
23406	42552697	9335				0	0	0	0
23407	99722039	29877				0	0	0	1
23408	9816473	10704				0	0	0	0
23409	10559752	2997				0	0	0	0
23410	117837586	22464				0	0	0	1
23411	44258285	28791				0	0	0	1
23412	10350917	26046				0	0	0	1
23413	24011669	25761				0	0	0	1
23414	24802144	8488				0	0	0	0
23415	6428990			FDB010141		1	1	0	0
23416	87732144	33019				0	0	0	1
23417	20139821	6564				0	0	0	0
23418	90471850	33193				0	0	0	1
23419	70582567	29352				0	0	0	1
23420	21847333	7337				0	0	0	0
23421	117814005	25101				0	0	0	1
23422	57004545	31239				0	0	0	1
23423	90790175	21352				0	0	0	1
23424	5320057	27510				0	0	0	1
23425	7039483	10445				0	0	0	0
23426	60132442	25219				0	0	0	1
23427	91861878	21536				0	0	0	1
23428	22655941	7710				0	0	0	0
23429	5318928	27884				0	0	0	1
23430	91853282	24178				0	0	0	1
23431	13832523	31096				0	0	0	1
23432	23789063	27564				0	0	0	1
23433	67330028	32670				0	0	0	1
23434	52921598	20747				0	0	0	1
23435	18250366	5057				0	0	0	0
23436	89337510	22608				0	0	0	1
23437	6560132	31600				0	0	0	1
23438	57824589	24937				0	0	0	1
23439	24982201	25767				0	0	0	1
23440	71571511					1	1	1	0
23441	53782680	25114				0	0	0	1
23442	5282724			FDB016401		1	1	0	0
23443	5750		301			0	0	0	0
23444	10337208	2896				0	0	0	0
23445	66764997	25456				0	0	0	1
23446	29987102	8998				0	0	0	0
23447	95224257	29670				0	0	0	1
23448	13455848	4003				0	0	0	0
23449	92022294	33308				0	0	0	1
23450	12198			FDB021760		0	0	0	0
23451	67412812	20881				0	0	0	1
23452	118543701	22139				0	0	0	1
23453	101592001	21919				0	0	0	1
23454	91849310	21422				0	0	0	1
23455	23498235	8285				0	0	0	0
23456	101422416	30031				0	0	0	1
23457	22216420	7516				0	0	0	0
23458	102402421	30406				0	0	0	1
23459	451197	9966				0	0	0	0
23460	44259378	28964				0	0	0	1
23461	18303515	5332				0	0	0	0
23462	90475611			FDB029681	1	0	0	0	0
23463	18251224	5103				0	0	0	0
23464	73325031	32867				0	0	0	1
23465	102191069	25094				0	0	0	1
23466	20268668	6606				0	0	0	0
23467	54222646	25481				0	0	0	1
23468	18533960	5634				0	0	0	0
23469	13204			FDB008077		1	1	0	0
23470	18303832	5351				0	0	0	0
23471	70898408	21112				0	0	0	1
23472	3082029	30717				0	0	0	1
23473	101199390	20156				0	0	0	1
23474	11635806	28139				0	0	0	1
23475	196915		73	FDB012213		0	1	1	0
23476	19360006	5965				0	0	0	0
23477	44258266	28783				0	0	0	1
23478	44202886	25696				0	0	0	1
23479	44130948	9518				0	0	0	0
23480	68526191	20996				0	0	0	1
23481	67285554	32668				0	0	0	1
23482	101374303	26929				0	0	0	1
23483	12304825	3853				0	0	0	0
23484	68855383	23854				0	0	0	1
23485	68592972	20524				0	0	0	1
23486	21602449	7129				0	0	0	0
23487	101177678	21863				0	0	0	1
23488	11652903	3640				0	0	0	0
23489	140511					1	0	0	0
23490	5934745	25557				0	0	0	1
23491	74901			FDB020296		0	0	0	0
23492	29980627	8955				0	0	0	0
23493	21627869	7182				0	0	0	0
23494	69753644	27798				0	0	0	1
23495	92449670	21616				0	0	0	1
23496	95731632	21721				0	0	0	1
23497	7847			FDB008307		1	1	0	0
23498	10925369	3231				0	0	0	0
23499	17856967	30847				0	0	0	1
23500	6604065	31603				0	0	0	1
23501	5287809	10060				0	0	0	0
23502	15546721	4263				0	0	0	0
23503	23154558	8167				0	0	0	0
23504	76966087	21241				0	0	0	1
23505	21871773	7346				0	0	0	0
23506	101117002	24793				0	0	0	1
23507	15942680	31108				0	0	0	1
23508	560575	10208				0	0	0	0
23509	371257			FDB001988		0	1	0	0
23510	13093706	31823				0	0	0	1
23511	4958619	9999				0	0	0	0
23512	13059914	3959				0	0	0	0
23513	92221095	33446				0	0	0	1
23514	6918741	25936				0	0	0	1
23515	92132372	24325				0	0	0	1
23516	59943566	23029				0	0	0	1
23517	72721154	26752				0	0	0	1
23518	70978083	20178				0	0	0	1
23519	89991265	23998				0	0	0	1
23520	57357786	32567				0	0	0	1
23521	18755964	5839				0	0	0	0
23522	5705112			FDB009180		0	0	0	0
23523	21591681	7087				0	0	0	0
23524	2519		46	FDB002100		1	1	0	0
23525	12443308	28195				0	0	0	1
23526	98615030	21792				0	0	0	1
23527	22788226	7858				0	0	0	0
23528	22814360	7907				0	0	0	0
23529	18251909	5167				0	0	0	0
23530	68986673	23866				0	0	0	1
23531	101954256	21999				0	0	0	1
23532	12312891	22957				0	0	0	1
23533	5281404		232	FDB013842		0	1	0	0
23534	70822988	20551				0	0	0	1
23535	49766621	20229				0	0	0	1
23536	18220552	4753				0	0	0	0
23537	173843			FDB003895		0	1	0	0
23538	10522299	2979				0	0	0	0
23539	70829558	21101				0	0	0	1
23540	11169227	31745				0	0	0	1
23541	98072764	29755				0	0	0	1
23542	10673569	3058				0	0	0	0
23543	22652153	7644				0	0	0	0
23544	75411984	29461				0	0	0	1
23545	11569			FDB007192		0	1	0	0
23546	52325764	20745				0	0	0	1
23547	11094950	3366				0	0	0	0
23548	90346392	24011				0	0	0	1
23549	92295560	21599				0	0	0	1
23550	18246520	4926				0	0	0	0
23551	18248952	5005				0	0	0	0
23552	100974151	21830				0	0	0	1
23553	91845916	21384				0	0	0	1
23554	18234044	4854				0	0	0	0
23555	439263			FDB014500		1	1	0	0
23556	12866362	31818				0	0	0	1
23557	24803869	8525				0	0	0	0
23558	36145		375			0	0	0	0
23559	101736877	30563				0	0	0	1
23560	9800977	10685				0	0	0	0
23561	101541823	21917				0	0	0	1
23562	93485756	33569				0	0	0	1
23563	11265551	3462				0	0	0	0
23564	45359722	26589				0	0	0	1
23565	68981109	20533				0	0	0	1
23566	24003359	30927				0	0	0	1
23567	7057905	10460				0	0	0	0
23568	23244520	8201				0	0	0	0
23569	91849368	24106				0	0	0	1
23570	18249159	5013				0	0	0	0
23571	59991325	27753				0	0	0	1
23572	526661			FDB029647	1	0	0	0	0
23573	16683848	4530				0	0	0	0
23574	7191879	10509				0	0	0	0
23575	14104219	4086				0	0	0	0
23576	101751178	30140				0	0	0	1
23577	480943	9993				0	0	0	0
23578	59040622	22835				0	0	0	1
23579	12315386	3868				0	0	0	0
23580	4629011	9977				0	0	0	0
23581	101915830	30518				0	0	0	1
23582	102100297	30217				0	0	0	1
23583	71210615	21177				0	0	0	1
23584	23616146	32113				0	0	0	1
23585	91852646	21456				0	0	0	1
23586	97550374	24409				0	0	0	1
23587	7059571	30635				0	0	0	1
23588	6505			FDB012444		1	0	0	0
23589	91860792	24285				0	0	0	1
23590	18250370	5060				0	0	0	0
23591	18249530	5030				0	0	0	0
23592	91847513	21397				0	0	0	1
23593	51027959	26634				0	0	0	1
23594	24204445	26506				0	0	0	1
23595	91606114	20627				0	0	0	1
23596	8868			FDB003241		1	1	0	0
23597	21633008	7200				0	0	0	0
23598	71315459	23184				0	0	0	1
23599	45109807	9951				0	0	0	0
23600	101743889	30138				0	0	0	1
23601	44257935	28642				0	0	0	1
23602	18501995	5604				0	0	0	0
23603	25157096	26531				0	0	0	1
23604	5365909					1	1	0	0
23605	25141341	28467				0	0	0	1
23606	7633			FDB013068		1	0	0	0
23607	91857519	21505				0	0	0	1
23608	9891369	10779				0	0	0	0
23609	44430005	27574				0	0	0	1
23610	46173933	26610				0	0	0	1
23611	10678630	3061				0	0	0	0
23612	92022639	33337				0	0	0	1
23613	90666324	31007				0	0	0	1
23614	22524228	28370				0	0	0	1
23615	73995032	23206				0	0	0	1
23616	18250754	5072				0	0	0	0
23617	10866852	3172				0	0	0	0
23618	10659			FDB011929		1	1	0	0
23619	525358			FDB018353		1	1	0	0
23620	69135463	20536				0	0	0	1
23621	13871877	28212				0	0	0	1
23622	13066295	31821				0	0	0	1
23623	71179348	21173				0	0	0	1
23624	1801291	4683				0	0	0	0
23625	10696397	3071				0	0	0	0
23626	67410630	20490				0	0	0	1
23627	51548332	22998				0	0	0	1
23628	44630408			FDB017279		0	0	0	0
23629	97054530	23392				0	0	0	1
23630	70141988	23890				0	0	0	1
23631	11530949	3589				0	0	0	0
23632	7797			FDB008200	1	1	1	0	0
23633	44564215	20003				0	1	1	0
23634	60070059	31377				0	0	0	1
23635	44259646	27418				0	0	0	1
23636	11778392	3702				0	0	0	0
23637	6274		705	FDB011856		1	1	0	0
23638	54753789	29249				0	0	0	1
23639	44257364	28624				0	0	0	1
23640	15949813	4343				0	0	0	0
23641	101134979	23418				0	0	0	1
23642	3095457	25546				0	0	0	1
23643	101995823	25685				0	0	0	1
23644	90000350	22334				0	0	0	1
23645	69912472	23132				0	0	0	1
23646	118490344	22476				0	0	0	1
23647	30103	30678				0	0	0	1
23648	57691839	27713				0	0	0	1
23649	21967733	7402				0	0	0	0
23650	19707			FDB008070		1	1	0	0
23651	5459355	10153				0	0	0	0
23652	11887	25337				0	0	0	1
23653	10504314	28074				0	0	0	1
23654	24772515	28441				0	0	0	1
23655	22911092	8109				0	0	0	0
23656	101422756	30033				0	0	0	1
23657	21670843	7246				0	0	0	0
23658	439192	9432				0	0	0	0
23659	24194122	26501				0	0	0	1
23660	441480	9543				0	0	0	0
23661	23723023	8395				0	0	0	0
23662	71080	20021				0	1	1	0
23663	44574756	30937				0	0	0	1
23664	91151099	25844				0	0	0	1
23665	8738			FDB019971		1	1	0	0
23666	62473244	20081				0	0	0	1
23667	101610358	26989				0	0	0	1
23668	91858379	21508				0	0	0	1
23669	59760917	22547				0	0	0	1
23670	10291132	49				0	1	1	0
23671	87272374	25228				0	0	0	1
23672	72545829	29422				0	0	0	1
23673	195342	25637				0	0	0	1
23674	57331103	29263				0	0	0	1
23675	18223125	4787				0	0	0	0
23676	101471737	30075				0	0	0	1
23677	20769156	27471				0	0	0	1
23678	21575214	28331				0	0	0	1
23679	70873588	21109				0	0	0	1
23680	18641667	5749				0	0	0	0
23681	53806315	27698				0	0	0	1
23682	69605895	24943				0	0	0	1
23683	10534201	26129				0	0	0	1
23684	101615399	22404				0	0	0	1
23685	12302233	28180				0	0	0	1
23686	256105	31491				0	0	0	1
23687	15949719	4332				0	0	0	0
23688	44259474	28986				0	0	0	1
23689	25118432	8639				0	0	0	0
23690	18307517	5373				0	0	0	0
23691	71479350	29377				0	0	0	1
23692	297137	8933				0	0	0	0
23693	487448	9995				0	0	0	0
23694	21303952	31133				0	0	0	1
23695	41285			FDB029743	1	0	0	0	0
23696	23644100	32129				0	0	0	1
23697	574707			FDB010400		0	0	0	0
23698	102343216	30384				0	0	0	1
23699	21125569	30733				0	0	0	1
23700	22892881	31143				0	0	0	1
23701	33166			FDB020065	1	1	1	0	0
23702	91848613	25056				0	0	0	1
23703	12533			FDB022988	1	0	0	0	0
23704	53312460	26658				0	0	0	1
23705	25244054	26536				0	0	0	1
23706	6324879	27964				0	0	0	1
23707	53646750	23527				0	0	0	1
23708	54434931	23546				0	0	0	1
23709	193629	30664				0	0	0	1
23710	70863586	23917				0	0	0	1
23711	69794		110			0	0	0	1
23712	117758921	25097				0	0	0	1
23713	102184082	25328				0	0	0	1
23714	57642182	23577				0	0	0	1
23715	69118459	22690				0	0	0	1
23716	21626037	7175				0	0	0	0
23717	3804937	9169				0	0	0	0
23718	14969		825			0	0	0	0
23719	70005431	20543				0	0	0	1
23720	18489998	5570				0	0	0	0
23721	643820		791	FDB014945	1	1	1	0	0
23722	91854706	21478				0	0	0	1
23723	18801172	5859				0	0	0	0
23724	101713934	21952				0	0	0	1
23725	22349154	7553				0	0	0	0
23726	42607822	27682				0	0	0	1
23727	442393				1	1	1	0	0
23728	56963532	22262				0	0	0	1
23729	20002925	6260				0	0	0	0
23730	101856246	24538				0	0	0	1
23731	11520641	3586				0	0	0	0
23732	7205334	10513				0	0	0	0
23733	44284170	9612				0	0	0	0
23734	21581152	7057				0	0	0	0
23735	56846240	32544				0	0	0	1
23736	14428854	31101				0	0	0	1
23737	117943595	23479				0	0	0	1
23738	87441502	25232				0	0	0	1
23739	6708644	27348				0	0	0	1
23740	73554133	22216				0	0	0	1
23741	97952649	29725				0	0	0	1
23742	16112265	4414				0	0	0	0
23743	89404282	23277				0	0	0	1
23744	5320530			FDB015265		0	0	0	0
23745	67414590	32677				0	0	0	1
23746	13932300	4055				0	0	0	0
23747	11103313	31733				0	0	0	1
23748	101417758	26935				0	0	0	1
23749	102041676	22010				0	0	0	1
23750	99733537	29882				0	0	0	1
23751	58152052	31304				0	0	0	1
23752	88707596	33079				0	0	0	1
23753	10736573	3096				0	0	0	0
23754	19956925	6128				0	0	0	0
23755	44258464	28853				0	0	0	1
23756	18306715	5363				0	0	0	0
23757	5045177	10005				0	0	0	0
23758	21611406	7152				0	0	0	0
23759	5365027			FDB021470		1	1	0	0
23760	57015141	20314				0	0	0	1
23761	465707	31059				0	0	0	1
23762	448683	9866				0	0	0	0
23763	12904912	3931				0	0	0	0
23764	53463045	26667				0	0	0	1
23765	18601055	5682				0	0	0	0
23766	24204441	26502				0	0	0	1
23767	6428986			FDB015608		0	1	0	0
23768	97960689	21769				0	0	0	1
23769	20001639	6163				0	0	0	0
23770	21550381	26382				0	0	0	1
23771	19838746	6081				0	0	0	0
23772	71463991	29373				0	0	0	1
23773	44217772	9568				0	0	0	0
23774	158471	25850				0	0	0	1
23775	118017508	22103				0	0	0	1
23776	11609865	31786				0	0	0	1
23777	18410144	5434				0	0	0	0
23778	9870096	10758				0	0	0	0
23779	4197495			FDB009799		0	0	0	0
23780	93320			FDB029658	1	0	0	0	0
23781	20026270	6445				0	0	0	0
23782	19839186	6082				0	0	0	0
23783	13962978	30550				0	0	0	1
23784	92131943	33381				0	0	0	1
23785	101691134	27074				0	0	0	1
23786	69911057	20541				0	0	0	1
23787	13845845	20662				0	0	0	1
23788	171432	25853				0	0	0	1
23789	14353476	28235				0	0	0	1
23790	70486127	32769				0	0	0	1
23791	62362			FDB008763		1	1	1	0
23792	44338948	32314				0	0	0	1
23793	91850827	24135				0	0	0	1
23794	119075889	23508				0	0	0	1
23795	12306047			FDB016928	1	0	1	0	0
23796	90540	187				0	0	0	1
23797	21909805	7364				0	0	0	0
23798	11129			FDB029655		0	0	0	0
23799	11553047	3597				0	0	0	0
23800	71403382	32827				0	0	0	1
23801	40467049	32229				0	0	0	1
23802	195592	6001				0	0	0	0
23803	72710681	29431				0	0	0	1
23804	6674		169			0	0	0	0
23805	50997051	32434				0	0	0	1
23806	44259579	29012				0	0	0	1
23807	21714625	32018				0	0	0	1
23808	76530107	32899				0	0	0	1
23809	101689882	27070				0	0	0	1
23810	97550373	24408				0	0	0	1
23811	101011941	29973				0	0	0	1
23812	23241244	8197				0	0	0	0
23813	88689573	25197				0	0	0	1
23814	90443626	21343				0	0	0	1
23815	101987002	27157				0	0	0	1
23816	92762					1	1	0	0
23817	439731	9473				0	0	0	0
23818	7284			FDB008127	1	1	1	0	0
23819	66509053	32626				0	0	0	1
23820	118476345	27295				0	0	0	1
23821	59111037	20420				0	0	0	1
23822	17753338	4607				0	0	0	0
23823	101613883	21923				0	0	0	1
23824	57245434	31265				0	0	0	1
23825	21732423	7307				0	0	0	0
23826	59575448	31354				0	0	0	1
23827	94435752	29645				0	0	0	1
23828	89317890	24778				0	0	0	1
23829	67245415	20859				0	0	0	1
23830	16728279	4543				0	0	0	0
23831	101423605	30039				0	0	0	1
23832	86647473	25220				0	0	0	1
23833	54065549	20268				0	0	0	1
23834	92209720	33431				0	0	0	1
23835	71434792	32833				0	0	0	1
23836	5288438	10090				0	0	0	0
23837	441433	9535				0	0	0	0
23838	21633291	7211				0	0	0	0
23839	21515276	7026				0	0	0	0
23840	91504241	20623				0	0	0	1
23841	21116845					1	1	0	0
23842	14428218	4152				0	0	0	0
23843	71830		578			0	0	0	0
23844	22894968	8087				0	0	0	0
23845	18250707	5070				0	0	0	0
23846	42560788	9345				0	0	0	0
23847	69927601	29341				0	0	0	1
23848	18251917	5171				0	0	0	0
23849	20230824	6591				0	0	0	0
23850	90810606	27814				0	0	0	1
23851	5281680		889	FDB011897		0	1	0	0
23852	91849281	21418				0	0	0	1
23853	74539949	23963				0	0	0	1
23854	2108	6806				0	0	0	0
23855	23717060	8391				0	0	0	0
23856	21155775	6902				0	0	0	0
23857	440142	30634				0	0	0	1
23858	90757540	22917				0	0	0	1
23859	20536059	6672				0	0	0	0
23860	14704225	4208				0	0	0	0
23861	10104537	2763				0	0	0	0
23862	16467934	4501				0	0	0	0
23863	21120258	31986				0	0	0	1
23864	121356770	25108				0	0	0	1
23865	101713945	21963				0	0	0	1
23866	21848530	7338				0	0	0	0
23867	71113		546			0	0	0	0
23868	102051866	27185				0	0	0	1
23869	102176287	27202				0	0	0	1
23870	89315322	21265				0	0	0	1
23871	5352830			FDB009271		1	1	0	0
23872	29980881	28497				0	0	0	1
23873	92022877	33353				0	0	0	1
23874	448702	132				0	1	1	0
23875	454			FDB003339	1	1	1	0	0
23876	88204766	33047				0	0	0	1
23877	102013856	30198				0	0	0	1
23878	91852415	24156				0	0	0	1
23879	87058691	24681				0	0	0	1
23880	11968881	27462				0	0	0	1
23881	18307672	5382				0	0	0	0
23882	58606984	20392				0	0	0	1
23883	44258477	28860				0	0	0	1
23884	12216200			FDB008176		0	1	1	0
23885	20849217	6795				0	0	0	0
23886	18303297	5326				0	0	0	0
23887	32065			FDB029784	1	1	1	0	0
23888	18485610	5496				0	0	0	0
23889	101527249	21913				0	0	0	1
